,index,val_sessions,val_total_power,val_power_median
9533,2019-05-27 13:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9534,2019-05-27 14:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9535,2019-05-27 15:24:39+00:00,4.0,7.705028137339693,2.1978823049077043
9536,2019-05-27 16:24:39+00:00,4.0,6.223271540740692,1.4570040066082037
9537,2019-05-27 17:24:39+00:00,6.0,9.985028908287955,1.7818066726453967
9538,2019-05-27 18:24:39+00:00,7.0,18.753694272322413,1.9257881307103464
9539,2019-05-27 19:24:39+00:00,7.0,18.753694272322413,1.9257881307103464
9540,2019-05-27 20:24:39+00:00,5.0,11.755468509389862,3.2461224489795915
9541,2019-05-27 21:24:39+00:00,3.0,5.209199011884258,1.8359692368369154
9542,2019-05-27 22:24:39+00:00,3.0,5.209199011884258,1.8359692368369154
9543,2019-05-27 23:24:39+00:00,4.0,7.938412495030326,2.2825913599914913
9544,2019-05-28 00:24:39+00:00,5.0,11.065932447735026,2.7292134831460673
9545,2019-05-28 01:24:39+00:00,5.0,10.368294972177932,3.1275199527047
9546,2019-05-28 02:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9547,2019-05-28 03:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9548,2019-05-28 04:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9549,2019-05-28 05:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9550,2019-05-28 06:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9551,2019-05-28 07:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9552,2019-05-28 08:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9553,2019-05-28 09:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9554,2019-05-28 10:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9555,2019-05-28 11:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9556,2019-05-28 12:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9557,2019-05-28 13:24:39+00:00,2.0,0.503952965786686,0.251976482893343
9558,2019-05-28 14:24:39+00:00,4.0,3.8987574341509257,0.40890184484365
9559,2019-05-28 15:24:39+00:00,6.0,6.359730588057324,0.6952574316188835
9560,2019-05-28 16:24:39+00:00,16.0,19.857470927439707,0.9547847660382492
9561,2019-05-28 17:24:39+00:00,24.0,31.94527857793209,0.859495975875673
9562,2019-05-28 18:24:39+00:00,27.0,35.306996560590584,0.8301397634771923
9563,2019-05-28 19:24:39+00:00,26.0,37.75633921573056,0.9547847660382492
9564,2019-05-28 20:24:39+00:00,25.0,29.488951443794075,0.8076664592408214
9565,2019-05-28 21:24:39+00:00,27.0,30.455932870721146,0.7741164758586362
9566,2019-05-28 22:24:39+00:00,26.0,30.244363028380185,0.7908914675497287
9567,2019-05-28 23:24:39+00:00,25.0,29.470246552521548,0.8076664592408214
9568,2019-05-29 00:24:39+00:00,15.0,11.598522485572815,0.6626160337552742
9569,2019-05-29 01:24:39+00:00,13.0,17.626497701228374,0.6626160337552742
9570,2019-05-29 02:24:39+00:00,7.0,8.192798154559366,0.5937556130804585
9571,2019-05-29 03:24:39+00:00,5.0,12.160401498654945,1.1388003072554178
9572,2019-05-29 04:24:39+00:00,2.0,10.735431701640625,5.367715850820312
9573,2019-05-29 05:24:39+00:00,0.0,0.0,0.0
9574,2019-05-29 06:24:39+00:00,0.0,0.0,0.0
9575,2019-05-29 07:24:39+00:00,0.0,0.0,0.0
9576,2019-05-29 08:24:39+00:00,0.0,0.0,0.0
9577,2019-05-29 09:24:39+00:00,0.0,0.0,0.0
9578,2019-05-29 10:24:39+00:00,0.0,0.0,0.0
9579,2019-05-29 11:24:39+00:00,0.0,0.0,0.0
9580,2019-05-29 12:24:39+00:00,0.0,0.0,0.0
9581,2019-05-29 13:24:39+00:00,0.0,0.0,0.0
9582,2019-05-29 14:24:39+00:00,4.0,6.7065237711414065,1.471680929691652
9583,2019-05-29 15:24:39+00:00,9.0,10.936221094316394,1.3258178632795388
9584,2019-05-29 16:24:39+00:00,18.0,20.184511783238445,1.0328249077531748
9585,2019-05-29 17:24:39+00:00,24.0,26.817215426568307,1.0328249077531748
9586,2019-05-29 18:24:39+00:00,26.0,28.009144827004857,0.8738362654442622
9587,2019-05-29 19:24:39+00:00,25.0,24.662236631797796,0.8652014414180436
9588,2019-05-29 20:24:39+00:00,25.0,23.92011572736659,0.8627697841726619
9589,2019-05-29 21:24:39+00:00,24.0,20.770063897331042,0.6813193613857869
9590,2019-05-29 22:24:39+00:00,25.0,23.741088632313375,0.6925548035155066
9591,2019-05-29 23:24:39+00:00,21.0,21.135400906819548,0.8627697841726619
9592,2019-05-30 00:24:39+00:00,13.0,12.619187166164004,0.7960175966658949
9593,2019-05-30 01:24:39+00:00,6.0,3.875251922716684,0.5277009780361167
